Date,Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-19,MGK,202.6999969482422,203.77000427246094,201.30999755859375,202.94000244140625,216900,0.0,0
2021-03-22,MGK,203.89999389648438,206.99000549316406,203.89999389648438,205.9199981689453,156100,0.0,0
2021-03-23,MGK,206.24000549316406,207.75999450683594,204.91000366210938,205.32000732421875,211300,0.0,0
2021-03-24,MGK,206.00999450683594,206.1300048828125,202.64999389648438,202.6999969482422,225500,0.0,0
2021-03-25,MGK,201.1699981689453,203.10000610351562,199.91000366210938,202.47999572753906,330300,0.0,0
2021-03-26,MGK,202.1699981689453,205.25999450683594,201.7100067138672,205.0399932861328,203480,0.0,0
2021-03-19,MGV,94.5999984741211,94.70999908447266,93.70999908447266,94.23999786376953,407500,0.0,0
2021-03-22,MGV,94.0,94.5999984741211,93.80000305175781,94.37999725341797,149200,0.0,0
2021-03-23,MGV,93.87000274658203,94.37000274658203,93.27999877929688,93.5,139600,0.0,0
2021-03-24,MGV,93.93000030517578,94.61000061035156,93.66000366210938,93.66999816894531,158300,0.0,0
2021-03-25,MGV,93.5999984741211,94.79000091552734,93.02999877929688,94.68000030517578,229900,0.0,0
2021-03-26,MGV,94.68000030517578,95.91999816894531,94.5,95.86000061035156,165393,0.0,0
2021-03-19,VAW,172.0399932861328,172.05999755859375,168.89999389648438,171.0,157200,0.0,0
2021-03-22,VAW,170.77999877929688,171.39999389648438,169.57000732421875,170.77000427246094,171800,0.0,0
2021-03-23,VAW,169.97999572753906,169.97999572753906,165.82000732421875,166.49000549316406,150800,0.0,0
2021-03-24,VAW,167.6699981689453,170.1999969482422,167.3699951171875,167.3699951171875,246000,0.0,0
2021-03-25,VAW,166.8000030517578,170.58999633789062,165.72000122070312,170.27999877929688,105400,0.0,0
2021-03-26,VAW,171.30999755859375,174.39999389648438,170.94000244140625,174.39999389648438,187353,0.0,0
2021-03-19,VB,215.86092614584112,218.28432078984068,213.85640185888812,216.79837036132812,738900,0.0,0
2021-03-22,VB,217.1574015711084,217.2272183730294,214.80382361358753,215.66148376464844,720000,0.0,0
2021-03-23,VB,214.52458332618582,214.81378740176814,208.61071378188228,209.49830627441406,672400,0.0,0
2021-03-24,VB,211.7721041951605,212.77935004300818,206.30700683593753,206.3070068359375,822700,0.0,0
2021-03-25,VB,205.1199951171875,210.97000122070312,203.0800018310547,210.35000610351562,831600,0.563,0
2021-03-26,VB,212.38999938964844,214.25,210.05999755859375,214.1199951171875,477345,0.0,0
2021-03-19,VBK,274.80178712779184,278.688997954497,272.64334034033647,277.0002136230469,113300,0.0,0
2021-03-22,VBK,278.4891352744998,280.15791453639815,276.26073157937367,278.3192443847656,158800,0.0,0
2021-03-23,VBK,276.79034047289923,277.47984557206314,270.19512203919805,271.4541931152344,291200,0.0,0
2021-03-24,VBK,273.9723793387506,274.79176506919316,264.78900146484375,264.78900146484375,365600,0.0,0
2021-03-25,VBK,262.0199890136719,268.9599914550781,259.6199951171875,268.32000732421875,339500,0.191,0
2021-03-26,VBK,270.0400085449219,272.6600036621094,266.8299865722656,272.6000061035156,229113,0.0,0
2021-03-19,VBR,167.8302198027367,169.29437783229693,165.50947962797892,167.99954223632812,485900,0.0,0
2021-03-22,VBR,168.1887815609038,168.1887815609038,165.2305861046743,166.1967315673828,689200,0.0,0
2021-03-23,VBR,165.04133735691065,165.33019311418496,160.0313328866143,160.87796020507812,1445400,0.0,0
2021-03-24,VBR,162.49151627401733,164.393927652626,159.36399841308594,159.36399841308594,787200,0.0,0
2021-03-25,VBR,158.13999938964844,163.7899932861328,157.1999969482422,163.25,1106000,0.636,0
